stop_id,MSOA11CD,MSOA11NM,stop_name,geometry
490007035S,E02000468,Havering 005,Frinton Road (RM5),POINT (0.153028 51.60041)
490007260E,E02000468,Havering 005,Gobions Farm,POINT (0.153915 51.59779)
490008420N,E02000468,Havering 005,Lowshoe Lane,POINT (0.163922 51.5972)
490011134N,E02000468,Havering 005,Portmore Gardens,POINT (0.156205 51.60803)
490011134S,E02000468,Havering 005,Portmore Gardens,POINT (0.156379 51.60744)
490012587N,E02000468,Havering 005,Stapleford Gardens,POINT (0.155386 51.60478)
490012587S,E02000468,Havering 005,Stapleford Gardens,POINT (0.155658 51.60534)
490015341N,E02000468,Havering 005,Hog Hill Road,POINT (0.153029 51.5983)
490005438G,E02000468,Havering 005,Collier Row Roundabout  Clockhouse Lane,POINT (0.164332 51.59976)
490004594E,E02000468,Havering 005,Burland Road,POINT (0.16518 51.60271)
490005033E,E02000468,Havering 005,North Romford Community Centre,POINT (0.163962 51.60046)
490005033F,E02000468,Havering 005,North Romford Community Centre,POINT (0.164389 51.60095)
490003628WR,E02000784,Richmond upon Thames 001,Barnes  Red Lion,POINT (-0.239315 51.47565)
490005298WS,E02000784,Richmond upon Thames 001,Church Road  Red Lion,POINT (-0.238775 51.47471)
490009353N,E02000784,Richmond upon Thames 001,Lonsdale Road,POINT (-0.233575 51.48519)
490009353S,E02000784,Richmond upon Thames 001,Lonsdale Road,POINT (-0.233353 51.48535)
490010246WN,E02000784,Richmond upon Thames 001,Newport Road Barnes,POINT (-0.23831 51.47743)
490010246WP,E02000784,Richmond upon Thames 001,Newport Road Barnes,POINT (-0.238103 51.47833)
